id,width,height,file_name,timestamp,identity,date,year,split_closed,split_closed_random,split_open
6432,2000,1333,images/t347/sAQhksmfXN.JPG,2020-07-03 12:00:47,t347,2020-07-03,2020,test,test,test
6433,2000,1333,images/t347/sYJtqQitTO.JPG,2020-07-03 12:00:46,t347,2020-07-03,2020,test,test,test
6434,2000,1333,images/t347/uOMUGRTSOA.JPG,2020-07-03 12:06:22,t347,2020-07-03,2020,test,train,test
6435,2000,1333,images/t347/uhFhpHrcXD.JPG,2020-07-03 12:09:16,t347,2020-07-03,2020,test,test,test
6436,2000,1333,images/t347/wrUTHSEUyu.JPG,2020-07-03 11:58:00,t347,2020-07-03,2020,test,test,test
6437,2000,1333,images/t347/xVIiFWHQfg.JPG,2020-07-03 12:11:34,t347,2020-07-03,2020,test,test,test
6438,2000,1333,images/t348/SbpgOIEMHV.JPG,2017-06-16 17:33:42,t348,2017-06-16,2017,train,train,train
6439,2000,1333,images/t348/UHRSwZiKPK.JPG,2017-06-16 17:34:06,t348,2017-06-16,2017,train,train,train
6440,2000,1333,images/t348/hdCcFoZaID.JPG,2017-06-16 17:33:47,t348,2017-06-16,2017,train,train,train
6441,2000,1333,images/t348/iWCOpWANWx.JPG,2017-06-16 17:33:51,t348,2017-06-16,2017,train,train,train
6442,2000,1333,images/t348/xWifKYoIio.JPG,2017-06-16 17:33:58,t348,2017-06-16,2017,train,train,train
6443,2000,1333,images/t350/CGpbrguXwG.JPG,2018-06-21 17:09:22,t350,2018-06-21,2018,train,test,train
6444,2000,1333,images/t350/FpwZsPodLZ.JPG,2017-07-15 16:45:35,t350,2017-07-15,2017,train,train,train
6445,2000,1333,images/t350/HFVlWonAWe.jpeg,2021-06-24 17:44:40,t350,2021-06-24,2021,train,train,test
6446,2000,1333,images/t350/JLAiQipgmk.jpeg,2021-06-25 17:28:33,t350,2021-06-25,2021,valid,train,test
6447,2000,1333,images/t350/LdsmqgtZvF.jpeg,2021-06-24 17:44:42,t350,2021-06-24,2021,train,train,test
6448,2000,1333,images/t350/MwxTKmawZw.JPG,2017-07-15 16:45:20,t350,2017-07-15,2017,train,train,train
6449,2000,1484,images/t350/PRkRvpbGkc.jpeg,2021-06-25 17:28:42,t350,2021-06-25,2021,valid,train,test
6450,2000,1333,images/t350/PYLjNBOJkf.JPG,2018-06-21 17:10:23,t350,2018-06-21,2018,train,valid,train
6451,2000,1333,images/t350/PiqsBKEmzR.JPG,2017-07-15 16:45:30,t350,2017-07-15,2017,train,train,train
6452,2000,1656,images/t350/QFeckkEYHl.jpeg,2021-06-25 17:28:41,t350,2021-06-25,2021,valid,train,test
6453,2000,1333,images/t350/UQyGRartvT.JPG,2017-07-15 16:45:19,t350,2017-07-15,2017,train,train,train
6454,2000,1333,images/t350/VJLfcgaZkY.jpeg,2021-06-24 17:44:45,t350,2021-06-24,2021,train,train,test
6455,2000,1333,images/t350/bpsWjVhEBX.JPG,2017-07-15 16:45:07,t350,2017-07-15,2017,train,train,train
6456,2000,1333,images/t350/eeGRkwSYEd.JPG,2017-07-15 16:45:01,t350,2017-07-15,2017,train,test,train
6457,2000,1333,images/t350/jQsWbHhROn.JPG,2018-06-21 17:09:59,t350,2018-06-21,2018,train,train,train
6458,2000,1333,images/t350/kUIPaVChEm.jpeg,2021-06-24 17:44:18,t350,2021-06-24,2021,train,train,test
6459,2000,1333,images/t350/lXyCzuzOTQ.jpeg,2021-06-24 17:43:54,t350,2021-06-24,2021,train,valid,test
6460,2000,1333,images/t350/mlAVkhzMMb.JPG,2017-07-15 16:45:32,t350,2017-07-15,2017,train,train,train
6461,2000,1333,images/t350/nJJqLKDAvT.jpeg,2021-06-24 17:45:28,t350,2021-06-24,2021,train,test,test
6462,2000,1333,images/t350/oMXDxSrMXg.jpeg,2021-06-24 17:43:42,t350,2021-06-24,2021,train,test,test
6463,2000,1333,images/t350/uNjxeHgWTE.JPG,2018-06-21 17:08:51,t350,2018-06-21,2018,train,train,train
6464,2000,1333,images/t350/vPWhxHboBW.JPG,2018-06-21 17:10:05,t350,2018-06-21,2018,train,test,train
6465,2000,1333,images/t350/yhCRquIvhS.jpeg,2021-06-24 17:44:05,t350,2021-06-24,2021,train,train,test
6466,2000,1333,images/t350/yvTLHmyoFm.jpeg,2021-06-24 17:43:47,t350,2021-06-24,2021,train,train,test
6467,2000,1333,images/t350/yxVWnkQOkn.jpeg,2021-06-24 17:45:08,t350,2021-06-24,2021,train,train,test
6468,2000,1333,images/t350/zimHqcFWtO.JPG,2018-06-21 17:09:07,t350,2018-06-21,2018,train,train,train
6469,2000,1333,images/t351/DNVGbYwCQh.jpg,2019-06-12 18:05:28,t351,2019-06-12,2019,valid,valid,valid
6470,2000,1333,images/t351/KOanhcvgvk.jpg,2019-06-12 18:27:31,t351,2019-06-12,2019,valid,train,valid
6471,2000,1333,images/t351/KPPfqUIiZx.jpg,2019-06-12 17:49:30,t351,2019-06-12,2019,valid,valid,valid
6472,2000,1333,images/t351/NteUbimBmj.jpg,2019-06-12 18:28:19,t351,2019-06-12,2019,valid,test,valid
6473,2000,1333,images/t351/PGjZJRKQtI.JPG,2017-07-15 16:57:21,t351,2017-07-15,2017,train,valid,train
6474,2000,855,images/t351/QdFZJGHtJe.JPG,2017-07-15 16:57:53,t351,2017-07-15,2017,train,test,train
6475,2000,1333,images/t351/VFpXCpNgPK.jpg,2019-06-12 18:05:16,t351,2019-06-12,2019,valid,valid,valid
6476,2000,1333,images/t351/WilINIbXkN.JPG,2017-07-15 16:57:33,t351,2017-07-15,2017,train,train,train
6477,2000,1333,images/t351/ZnrrHBlDBT.jpg,2019-06-12 17:49:48,t351,2019-06-12,2019,valid,valid,valid
6478,2000,1333,images/t351/dWxNODIUdn.JPG,2017-07-15 16:59:21,t351,2017-07-15,2017,train,train,train
6479,2000,1333,images/t351/iVzdSXmuCU.JPG,2017-07-15 16:57:28,t351,2017-07-15,2017,train,valid,train
6480,2000,1333,images/t351/krQJWVADCt.jpg,2019-06-12 17:50:03,t351,2019-06-12,2019,valid,valid,valid
6481,2000,1210,images/t351/mgXGPJekpQ.JPG,2017-07-15 16:57:47,t351,2017-07-15,2017,train,valid,train
6482,2000,1333,images/t351/tdsdzAEkDc.jpg,2019-06-12 17:49:31,t351,2019-06-12,2019,valid,train,valid
6483,2000,1333,images/t351/uUvowzqCeb.jpg,2019-06-12 18:28:16,t351,2019-06-12,2019,valid,test,valid
6484,2000,1333,images/t351/ySElWHWPzZ.JPG,2017-07-15 16:57:35,t351,2017-07-15,2017,train,test,train
6485,2000,1333,images/t351/yomSIDWmqG.jpg,2019-06-12 18:05:28,t351,2019-06-12,2019,valid,valid,valid
6486,2000,1333,images/t351/yreeDhwbbk.jpg,2019-06-12 18:28:15,t351,2019-06-12,2019,valid,train,valid
6487,2000,1333,images/t351/zFDGCvAUPz.jpg,2019-06-12 17:49:39,t351,2019-06-12,2019,valid,test,valid
6488,2000,1333,images/t351/zJTzUhOjQi.jpg,2019-06-12 17:49:38,t351,2019-06-12,2019,valid,test,valid
6489,2000,1333,images/t352/CeqLZSeClz.JPG,2017-07-20 18:39:31,t352,2017-07-20,2017,train,train,train
6490,2000,1333,images/t352/DhMyanduAE.JPG,2020-07-13 17:58:36,t352,2020-07-13,2020,test,train,test
6491,2000,1180,images/t352/DhUCCLljMs.JPG,2020-07-13 18:01:03,t352,2020-07-13,2020,test,train,test
6492,2000,1333,images/t352/EmaFCwSmSP.JPG,2020-06-21 18:22:31,t352,2020-06-21,2020,valid,test,test
6493,2000,1333,images/t352/HzNsAoqPEr.JPG,2020-07-13 18:00:28,t352,2020-07-13,2020,test,test,test
6494,2000,1333,images/t352/JBOAluyKrU.JPG,2020-06-21 18:22:30,t352,2020-06-21,2020,valid,train,test
6495,2000,1333,images/t352/JHUdyfNZwp.JPG,2017-07-15 17:39:56,t352,2017-07-15,2017,train,test,train
6496,2000,1599,images/t352/OjFSwKbkTy.JPG,2020-07-13 17:58:01,t352,2020-07-13,2020,test,valid,test
6497,2000,1333,images/t352/PEAafYxGAj.JPG,2017-07-15 17:33:54,t352,2017-07-15,2017,train,test,train
6498,2000,1333,images/t352/PyaAxxaQXg.JPG,2020-07-13 18:00:09,t352,2020-07-13,2020,test,valid,test
6499,2000,1333,images/t352/QfWrowFqGp.JPG,2017-07-15 17:39:51,t352,2017-07-15,2017,train,train,train
6500,2000,1333,images/t352/VRdqrwSieS.JPG,2020-07-13 17:57:20,t352,2020-07-13,2020,test,train,test
6501,2000,1333,images/t352/ZXBwqZYHFl.JPG,2020-07-13 17:57:46,t352,2020-07-13,2020,test,valid,test
6502,2000,1333,images/t352/ZkOVceAPvg.JPG,2017-07-20 18:34:10,t352,2017-07-20,2017,train,test,train
6503,2000,1333,images/t352/ZmQDhXgxDv.JPG,2020-07-13 17:57:44,t352,2020-07-13,2020,test,train,test
6504,2000,1333,images/t352/aijCkVUexs.JPG,2017-07-15 17:39:55,t352,2017-07-15,2017,train,valid,train
6505,2000,1333,images/t352/azCllBhXsC.JPG,2020-07-13 17:57:21,t352,2020-07-13,2020,test,train,test
6506,2000,1333,images/t352/cOcRFIYcsi.JPG,2017-07-20 18:41:43,t352,2017-07-20,2017,train,test,train
6507,2000,1333,images/t352/cyAvEyxgPF.JPG,2020-06-21 18:21:15,t352,2020-06-21,2020,valid,train,test
6508,2000,1333,images/t352/dWjNtZhawr.JPG,2017-07-20 18:42:43,t352,2017-07-20,2017,train,train,train
6509,2000,1333,images/t352/dgamjjcWsN.JPG,2017-07-20 18:37:22,t352,2017-07-20,2017,train,valid,train
6510,2000,1485,images/t352/fZnGOLfBWB.JPG,2020-07-13 17:58:08,t352,2020-07-13,2020,test,test,test
6511,2000,1333,images/t352/gAnrEtjZMG.JPG,2020-06-21 18:22:31,t352,2020-06-21,2020,valid,train,test
6512,2000,1333,images/t352/ijOSMXNFfx.JPG,2017-07-20 18:59:16,t352,2017-07-20,2017,train,valid,train
6513,2000,1333,images/t352/jbqKiRKpiM.JPG,2020-06-21 18:21:18,t352,2020-06-21,2020,valid,train,test
6514,2000,1392,images/t352/koCSubsaYe.JPG,2020-07-13 17:58:09,t352,2020-07-13,2020,test,test,test
6515,2000,1333,images/t352/oIRgCdBlaK.JPG,2020-06-21 18:21:31,t352,2020-06-21,2020,valid,test,test
6516,2000,1333,images/t352/qzxMUSkYhq.JPG,2017-07-15 17:37:46,t352,2017-07-15,2017,train,train,train
6517,2000,1333,images/t352/rtujZVzivl.JPG,2017-07-20 18:37:27,t352,2017-07-20,2017,train,valid,train
6518,2000,1333,images/t352/ttONGaXENA.JPG,2020-06-21 18:21:15,t352,2020-06-21,2020,valid,test,test
6519,2000,1333,images/t352/wyLyqkWBhW.JPG,2017-07-20 18:35:02,t352,2017-07-20,2017,train,test,train
6520,2000,1333,images/t353/AsWomBEMaU.jpeg,2021-06-25 17:47:19,t353,2021-06-25,2021,test,test,test
6521,2000,1333,images/t353/CudNpNzrsJ.JPG,2017-07-17 17:38:34,t353,2017-07-17,2017,train,test,train
6522,2000,1333,images/t353/IPDZgwDLFq.jpeg,2021-06-25 18:51:43,t353,2021-06-25,2021,test,train,test
6523,2000,1333,images/t353/IVmVAQXNMP.jpeg,2021-06-25 18:51:25,t353,2021-06-25,2021,test,train,test
6524,2000,1333,images/t353/MTDUGGPvtW.JPG,2017-07-17 17:36:41,t353,2017-07-17,2017,train,test,train
6525,2000,1333,images/t353/MuDlfFaPCA.JPG,2017-07-17 17:34:26,t353,2017-07-17,2017,train,test,train
6526,2000,1333,images/t353/REMOWMxVFF.jpeg,2021-06-25 17:47:31,t353,2021-06-25,2021,test,test,test
6527,2000,1144,images/t353/TkfwgEXmNa.JPG,2017-07-17 17:36:14,t353,2017-07-17,2017,train,test,train
6528,2000,1333,images/t353/TnzpiwHpXf.jpeg,2021-06-25 17:47:33,t353,2021-06-25,2021,test,train,test
6529,2000,1333,images/t353/WOZMKRwidq.jpeg,2021-06-25 17:47:32,t353,2021-06-25,2021,test,train,test
6530,2000,1333,images/t353/YDfIZiqUQQ.JPG,2017-07-17 17:36:01,t353,2017-07-17,2017,train,train,train
6531,2000,1333,images/t353/axtUtLkZGk.jpeg,2021-06-25 18:51:37,t353,2021-06-25,2021,test,train,test
6532,2000,1533,images/t353/bIpQDuirGa.JPG,2017-07-17 17:36:40,t353,2017-07-17,2017,train,test,train
6533,2000,1333,images/t353/bNXmjSztFg.jpeg,2021-06-25 17:47:27,t353,2021-06-25,2021,test,test,test
6534,2000,1333,images/t353/ckLLXlJtMH.jpeg,2021-06-25 17:47:32,t353,2021-06-25,2021,test,test,test
6535,2000,1333,images/t353/dAkHXyyfOK.JPG,2017-07-17 17:36:16,t353,2017-07-17,2017,train,test,train
6536,2000,1333,images/t353/fabaeaIMir.jpeg,2021-06-25 18:51:43,t353,2021-06-25,2021,test,train,test
6537,2000,1333,images/t353/mYPvTdrjim.JPG,2017-07-17 17:35:01,t353,2017-07-17,2017,train,test,train
6538,2000,1333,images/t353/movcnoBQau.JPG,2017-07-17 17:35:03,t353,2017-07-17,2017,train,test,train
6539,2000,1333,images/t353/oqhwTuXgaF.jpeg,2021-06-25 18:51:24,t353,2021-06-25,2021,test,train,test
6540,2000,1333,images/t353/qUzJkIrhZI.jpeg,2021-06-25 17:47:21,t353,2021-06-25,2021,test,test,test
6541,2000,1333,images/t353/rsnZqzXHgu.jpeg,2021-06-25 18:51:26,t353,2021-06-25,2021,test,test,test
6542,2000,1333,images/t353/sGgOkhzCzY.jpeg,2021-06-25 17:47:20,t353,2021-06-25,2021,test,test,test
6543,1333,2000,images/t353/vxhsjJnPqu.jpeg,2021-06-25 17:47:28,t353,2021-06-25,2021,test,train,test
6544,2000,1333,images/t354/BrhQDmOqQS.jpeg,2021-06-21 16:58:28,t354,2021-06-21,2021,valid,valid,test
6545,2000,1333,images/t354/HTGdsJtpfh.jpeg,2021-06-21 16:58:58,t354,2021-06-21,2021,valid,train,test
6546,2000,1333,images/t354/IPLtombfvB.JPG,2017-07-19 15:24:39,t354,2017-07-19,2017,train,train,train
6547,2000,1333,images/t354/LBRwZPMHcr.JPG,2017-07-19 15:24:05,t354,2017-07-19,2017,train,test,train
6548,2000,1333,images/t354/LWjuqwWIoT.jpeg,2021-06-21 17:00:33,t354,2021-06-21,2021,valid,test,test
6549,2000,1333,images/t354/PqrsKIkkEv.JPG,2017-07-19 15:24:38,t354,2017-07-19,2017,train,train,train
6550,2000,1333,images/t354/QfOyPjqalD.jpeg,2021-06-21 17:01:40,t354,2021-06-21,2021,valid,valid,test
6551,2000,1333,images/t354/UYawVFaCPX.JPG,2017-07-19 15:24:36,t354,2017-07-19,2017,train,train,train
6552,2000,1333,images/t354/WuqOuMtkwc.jpeg,2021-06-21 17:01:12,t354,2021-06-21,2021,valid,test,test
6553,2000,1333,images/t354/ZvsFtnTIau.JPG,2017-07-19 15:23:47,t354,2017-07-19,2017,train,test,train
6554,2000,1333,images/t354/aAOhgQfuME.JPG,2017-07-19 15:24:19,t354,2017-07-19,2017,train,valid,train
6555,2000,1333,images/t354/bfJRSzwZIR.jpeg,2021-06-21 16:58:39,t354,2021-06-21,2021,valid,train,test
6556,2000,1333,images/t354/cHbGlkUGHG.JPG,2017-07-19 15:26:00,t354,2017-07-19,2017,train,valid,train
6557,2000,1333,images/t354/fGwyveKhNd.JPG,2017-07-19 15:24:33,t354,2017-07-19,2017,train,train,train
6558,2000,1333,images/t354/gCyCDUnfjO.JPG,2017-07-19 15:24:18,t354,2017-07-19,2017,train,test,train
6559,2000,1333,images/t354/hlKxEqNtFd.JPG,2017-07-19 15:25:06,t354,2017-07-19,2017,train,train,train
6560,2000,1333,images/t354/hvIeSZtlHZ.JPG,2017-07-19 15:26:02,t354,2017-07-19,2017,train,valid,train
6561,2000,1333,images/t354/imqbRYmaZe.jpeg,2021-06-21 16:58:30,t354,2021-06-21,2021,valid,train,test
6562,2000,1333,images/t354/nktQHFVCme.jpeg,2021-06-21 16:58:40,t354,2021-06-21,2021,valid,valid,test
6563,2000,1333,images/t354/ptgzSRqruM.JPG,2017-07-19 15:23:54,t354,2017-07-19,2017,train,valid,train
6564,2000,1333,images/t354/ruLPdmVZWm.jpeg,2021-06-21 17:02:01,t354,2021-06-21,2021,valid,test,test
6565,2000,1333,images/t354/sxBFAXlvfl.jpeg,2021-06-21 17:00:32,t354,2021-06-21,2021,valid,valid,test
6566,2000,1333,images/t354/vzRaidiBZC.JPG,2017-07-19 15:24:07,t354,2017-07-19,2017,train,valid,train
6567,2000,1333,images/t354/yThjIAhxKq.JPG,2017-07-19 15:26:01,t354,2017-07-19,2017,train,test,train
6568,2000,1333,images/t355/CMsrgRcwSZ.JPG,2017-07-19 19:01:18,t355,2017-07-19,2017,train,train,train
6569,2000,1333,images/t355/FetZlUAuGf.JPG,2017-07-19 18:54:21,t355,2017-07-19,2017,train,train,train
6570,2000,1333,images/t355/GRUybyuewr.JPG,2017-07-19 18:59:28,t355,2017-07-19,2017,train,train,train
6571,2000,1333,images/t355/KCNHFPuaKa.JPG,2017-07-19 18:58:19,t355,2017-07-19,2017,train,train,train
6572,2000,1333,images/t355/QrBYLferzb.JPG,2017-07-19 18:54:22,t355,2017-07-19,2017,train,train,train
6573,2000,1333,images/t355/YGiLzRtlFD.JPG,2017-07-19 18:53:52,t355,2017-07-19,2017,train,train,train
6574,2000,1333,images/t355/kOZEdPQfzC.JPG,2017-07-19 18:54:23,t355,2017-07-19,2017,train,train,train
6575,2000,1333,images/t355/lteiWhiqWO.JPG,2017-07-19 18:54:19,t355,2017-07-19,2017,train,train,train
6576,2000,1333,images/t355/srSmkOVGKb.JPG,2017-07-19 18:58:57,t355,2017-07-19,2017,train,train,train
6577,2000,1333,images/t357/IgoCiUzsHb.JPG,2018-06-24 17:13:23,t357,2018-06-24,2018,valid,valid,train
6578,2000,1333,images/t357/IuSljCdnUz.JPG,2018-06-24 17:13:14,t357,2018-06-24,2018,valid,train,train
6579,2000,1333,images/t357/LSzMDJrbzo.JPG,2018-06-24 17:13:47,t357,2018-06-24,2018,valid,test,train
6580,2000,1333,images/t357/NMFeJugxwQ.JPG,2018-07-01 17:55:24,t357,2018-07-01,2018,test,test,train
6581,2000,1333,images/t357/OzizfKqrXM.JPG,2018-06-24 17:13:25,t357,2018-06-24,2018,valid,valid,train
6582,2000,1333,images/t357/QAuhakmKPE.JPG,2018-06-21 17:57:03,t357,2018-06-21,2018,train,train,train
6583,2000,1333,images/t357/STAPCHcLWm.JPG,2018-07-01 17:55:55,t357,2018-07-01,2018,test,train,train
6584,2000,1333,images/t357/TNbvxzmSCV.JPG,2018-06-21 17:57:04,t357,2018-06-21,2018,train,train,train
6585,2000,1333,images/t357/bMBtjuNkRT.JPG,2018-06-21 17:56:06,t357,2018-06-21,2018,train,valid,train
6586,2000,1333,images/t357/hooHMTBvOO.JPG,2018-06-21 17:55:52,t357,2018-06-21,2018,train,valid,train
6587,2000,1613,images/t357/kMgOQDRKKC.JPG,2018-07-01 17:54:43,t357,2018-07-01,2018,test,valid,train
6588,2000,1333,images/t357/mBUlZkrDYn.JPG,2018-06-21 17:56:32,t357,2018-06-21,2018,train,test,train
6589,2000,1333,images/t357/neRCDXzjoY.JPG,2018-07-01 17:54:30,t357,2018-07-01,2018,test,train,train
6590,2000,1333,images/t357/qtfXLGZGfQ.JPG,2018-07-01 17:55:21,t357,2018-07-01,2018,test,test,train
6591,2000,1333,images/t357/xpzHTcWASI.JPG,2018-06-24 17:13:45,t357,2018-06-24,2018,valid,train,train
6592,2000,1333,images/t357/ytlbDOBbqC.JPG,2018-06-21 17:57:06,t357,2018-06-21,2018,train,test,train
6593,2000,1333,images/t358/HaRPNsQSWb.JPG,2018-06-21 18:15:34,t358,2018-06-21,2018,train,train,train
6594,2000,1333,images/t358/LrIaoaJZwW.JPG,2018-06-21 18:15:02,t358,2018-06-21,2018,train,train,train
6595,2000,1333,images/t358/OnpXlRWWjZ.JPG,2018-06-21 18:14:46,t358,2018-06-21,2018,train,train,train
6596,2000,1333,images/t358/YSchlKxZBK.JPG,2018-06-21 18:15:05,t358,2018-06-21,2018,train,train,train
6597,2000,1333,images/t358/ZXRFTKGBSR.JPG,2018-06-21 18:15:16,t358,2018-06-21,2018,train,train,train
6598,2000,1333,images/t358/iWoeTlegXS.JPG,2018-06-21 18:15:33,t358,2018-06-21,2018,train,train,train
6599,2000,1333,images/t358/kosrwUFsBD.JPG,2018-06-21 18:15:30,t358,2018-06-21,2018,train,train,train
6600,2000,1333,images/t358/wZHHIHzyme.JPG,2018-06-21 18:15:03,t358,2018-06-21,2018,train,train,train
6601,2000,1333,images/t358/ypQzFpZgHr.JPG,2018-06-21 18:15:31,t358,2018-06-21,2018,train,train,train
6602,2000,1333,images/t359/CLpPMNldVk.JPG,2018-06-22 07:33:46,t359,2018-06-22,2018,train,train,train
6603,2000,1333,images/t359/PYUVNnhOOy.JPG,2018-06-22 07:33:33,t359,2018-06-22,2018,train,train,train
6604,2000,1333,images/t359/RHTsMiNdAl.JPG,2018-06-22 07:33:54,t359,2018-06-22,2018,train,train,train
6605,2000,1333,images/t359/fRRcrVDLCI.JPG,2018-06-22 07:33:32,t359,2018-06-22,2018,train,train,train
6606,2000,1333,images/t360/CJDghuVIYA.JPG,2018-06-22 16:43:15,t360,2018-06-22,2018,train,train,train
6607,2000,1333,images/t360/NpOwnoVVKH.JPG,2018-06-22 16:44:24,t360,2018-06-22,2018,train,train,train
6608,2000,1333,images/t360/gaCgUsDrbK.JPG,2018-06-22 16:42:57,t360,2018-06-22,2018,train,train,train
6609,2000,1333,images/t360/ijwdMyuEeN.JPG,2018-06-22 16:43:02,t360,2018-06-22,2018,train,train,train
6610,2000,1333,images/t360/mVXaSQrFLV.JPG,2018-06-22 16:43:27,t360,2018-06-22,2018,train,train,train
6611,2000,1333,images/t360/mdrVGTLZUv.JPG,2018-06-22 16:42:59,t360,2018-06-22,2018,train,train,train
6612,2000,1333,images/t360/mgWeuIzZnL.JPG,2018-06-22 16:44:11,t360,2018-06-22,2018,train,train,train
6613,2000,1333,images/t360/pkuDlcbmnS.JPG,2018-06-22 16:43:03,t360,2018-06-22,2018,train,train,train
6614,2000,1333,images/t360/ulqDAVCvqv.JPG,2018-06-22 16:43:29,t360,2018-06-22,2018,train,train,train
6615,2000,1333,images/t361/ABiYreNKBy.JPG,2018-06-22 17:02:29,t361,2018-06-22,2018,train,train,train
6616,2000,1333,images/t361/LaUJLKQPrI.JPG,2018-06-22 16:51:10,t361,2018-06-22,2018,train,train,train
6617,2000,1333,images/t361/RXDGZCUoEF.JPG,2018-06-22 17:02:25,t361,2018-06-22,2018,train,train,train
6618,2000,1333,images/t361/YfSzqDxPMj.JPG,2018-06-22 17:02:28,t361,2018-06-22,2018,train,train,train
6619,2000,1333,images/t361/kfgOpuGLPt.JPG,2018-06-22 16:51:00,t361,2018-06-22,2018,train,train,train
6620,2000,1333,images/t361/mJpNvfDLVg.JPG,2018-06-22 16:51:17,t361,2018-06-22,2018,train,train,train
6621,2000,1333,images/t361/sLvPIozfHS.JPG,2018-06-22 17:02:15,t361,2018-06-22,2018,train,train,train
6622,2000,1333,images/t361/xbrukSHAdE.JPG,2018-06-22 16:50:58,t361,2018-06-22,2018,train,train,train
6623,2000,1333,images/t362/CaeKZXTPio.JPG,2018-06-22 17:37:54,t362,2018-06-22,2018,train,train,train
6624,2000,1333,images/t362/MdBmfgOqIr.JPG,2018-06-23 19:02:43,t362,2018-06-23,2018,test,test,train
6625,2000,1333,images/t362/OmKgSLFcXY.JPG,2018-06-22 17:37:31,t362,2018-06-22,2018,train,train,train
6626,1333,2000,images/t362/PxzvgXjdUV.jpg,2018-06-22 17:37:49,t362,2018-06-22,2018,train,test,train
6627,2000,1333,images/t362/RngGBYsRIL.JPG,2018-06-22 17:37:50,t362,2018-06-22,2018,train,train,train
6628,2000,1333,images/t362/UBvirzBoZc.JPG,2018-06-22 17:37:33,t362,2018-06-22,2018,train,train,train
6629,2000,1333,images/t362/bdCvSVdPgl.JPG,2018-06-22 17:37:51,t362,2018-06-22,2018,train,test,train
6630,2000,1333,images/t362/gzNFsHsoiw.JPG,2018-06-23 19:02:11,t362,2018-06-23,2018,test,train,train
6631,2000,1333,images/t362/hOPPOuBxsT.JPG,2018-06-22 17:37:53,t362,2018-06-22,2018,train,train,train
6632,2000,1333,images/t362/lrhSWFOWEj.JPG,2018-06-22 17:37:49,t362,2018-06-22,2018,train,test,train
6633,2000,1333,images/t362/npgduVzfdw.JPG,2018-06-22 17:37:30,t362,2018-06-22,2018,train,train,train
6634,2000,1333,images/t362/rbFOSKgVDt.JPG,2018-06-23 19:02:06,t362,2018-06-23,2018,test,train,train
6635,2000,1333,images/t362/sWLeneZiPU.JPG,2018-06-23 19:02:23,t362,2018-06-23,2018,test,train,train
6636,2000,1333,images/t362/ytKJftCPVS.JPG,2018-06-22 17:37:32,t362,2018-06-22,2018,train,train,train
6637,2000,1333,images/t363/AYlFempQBE.JPG,2018-06-22 17:44:24,t363,2018-06-22,2018,train,test,train
6638,2000,1333,images/t363/BeaGYYmHRx.JPG,2018-06-22 17:44:14,t363,2018-06-22,2018,train,test,train
6639,2000,1333,images/t363/DbcOFNhBJE.jpg,2019-06-20 18:28:23,t363,2019-06-20,2019,test,test,valid
6640,2000,1333,images/t363/GSRAsoKAoV.JPG,2018-06-22 17:44:09,t363,2018-06-22,2018,train,test,train
6641,2000,1333,images/t363/HGEoCjLBKJ.jpg,2019-06-20 18:27:45,t363,2019-06-20,2019,test,test,valid
6642,2000,1333,images/t363/WTzNlkTCBv.jpg,2019-06-20 18:27:26,t363,2019-06-20,2019,test,train,valid
6643,2000,1333,images/t363/iIFVKctNWH.jpg,2019-06-20 18:28:36,t363,2019-06-20,2019,test,train,valid
6644,2000,1333,images/t363/ktIqlmZynb.jpg,2019-06-20 18:28:35,t363,2019-06-20,2019,test,test,valid
6645,2000,1333,images/t363/mvcdrLcCtJ.jpg,2019-06-20 18:27:46,t363,2019-06-20,2019,test,test,valid
6646,2000,1333,images/t363/oqpnvmDvhh.jpg,2019-06-20 18:27:40,t363,2019-06-20,2019,test,test,valid
6647,2000,1333,images/t363/wvGRErwyIt.jpg,2019-06-20 18:28:35,t363,2019-06-20,2019,test,train,valid
6648,2000,1333,images/t364/AOdeagsJLa.JPG,2018-06-22 17:47:25,t364,2018-06-22,2018,train,train,train
6649,2000,1333,images/t364/CtKCdaccwf.JPG,2018-06-24 18:49:26,t364,2018-06-24,2018,test,train,train
6650,2000,1333,images/t364/EceDuTiunf.JPG,2018-06-22 17:46:48,t364,2018-06-22,2018,train,test,train
6651,2000,1333,images/t364/MvHlHdTwzb.JPG,2018-06-24 18:49:29,t364,2018-06-24,2018,test,test,train
6652,2000,1333,images/t364/OBOnDACvjy.JPG,2018-06-22 17:46:46,t364,2018-06-22,2018,train,train,train
6653,2000,1333,images/t364/ODKyguAHUV.JPG,2018-06-22 17:47:25,t364,2018-06-22,2018,train,train,train
6654,2000,1333,images/t364/YXLqOadmVC.JPG,2018-06-22 17:47:27,t364,2018-06-22,2018,train,train,train
6655,2000,1333,images/t364/bldpHFBdvt.JPG,2018-06-24 18:49:28,t364,2018-06-24,2018,test,train,train
6656,2000,1333,images/t364/bofcpemOgG.JPG,2018-06-22 17:47:27,t364,2018-06-22,2018,train,train,train
6657,2000,1333,images/t364/eRkShipaVL.JPG,2018-06-22 17:46:47,t364,2018-06-22,2018,train,train,train
6658,2000,1333,images/t364/zmDYapRvFe.JPG,2018-06-22 17:46:46,t364,2018-06-22,2018,train,test,train
6659,2000,1333,images/t365/FkgoMXansN.JPG,2018-06-23 16:47:46,t365,2018-06-23,2018,train,train,train
